,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,approx_cost(for two people),listed_in(type),listed_in(city)
48613,0,0,4.0,69,89,27,4612,903,600.0,3,29
48614,1,0,,0,89,39,5228,388,300.0,3,29
48615,0,0,2.8,36,89,27,1236,1079,700.0,3,29
48616,1,1,4.0,1116,89,27,79,1501,1.0,3,29
48617,1,0,2.8,20,89,78,5228,1828,400.0,3,29
48618,1,0,3.4,8,89,78,5228,1834,500.0,3,29
48619,0,0,2.9,16,89,27,5228,1834,700.0,3,29
48620,0,0,,0,89,78,5228,2474,400.0,3,29
48621,1,0,,0,89,92,5228,1689,200.0,3,29
48622,0,0,,0,89,78,5228,792,200.0,3,29
48623,0,0,,0,9,78,5228,1834,300.0,3,29
48624,0,0,,0,26,78,5228,1834,250.0,3,29
48625,0,0,4.1,55,89,92,1339,1215,500.0,3,29
48626,1,0,2.7,18,89,27,5228,1841,600.0,3,29
48627,1,0,3.4,5,89,53,5228,2381,400.0,3,29
48628,1,0,2.9,8,89,39,5228,1761,500.0,3,29
48629,0,0,,0,89,39,5228,1761,600.0,3,29
48630,1,0,,0,89,78,5228,1761,300.0,3,29
48631,1,0,3.7,34,89,78,5228,1315,300.0,3,29
48632,1,0,3.7,17,89,17,5228,1225,400.0,3,29
48633,0,1,4.3,1776,89,33,187,1196,1.7,3,29
48634,0,0,3.4,7,34,78,5228,950,400.0,3,29
48635,0,0,3.4,7,26,14,5228,377,200.0,3,29
48636,0,0,,0,34,78,5228,1834,300.0,3,29
48637,0,0,,0,26,78,5228,1888,400.0,3,29
48638,0,0,3.2,4,9,78,5228,81,400.0,3,29
48639,0,0,,0,34,27,5228,1827,400.0,3,29
48640,0,0,3.3,4,9,53,5228,330,300.0,3,29
48641,0,0,,0,56,0,5228,263,300.0,3,29
48642,0,0,,0,9,78,5228,443,300.0,3,29
48643,0,0,,0,26,78,5228,2474,200.0,3,29
48644,0,0,,0,9,78,5228,1761,400.0,3,29
48645,1,0,,0,26,92,5228,1897,350.0,3,29
48646,1,0,,0,26,78,5228,1761,400.0,3,29
48647,0,0,3.1,14,89,19,5228,557,550.0,3,29
48648,0,0,3.6,25,89,78,3578,1834,500.0,3,29
48649,1,0,3.3,379,89,27,806,2082,1.0,3,29
48650,1,0,3.3,7,89,78,5228,1321,350.0,3,29
48651,1,0,2.6,119,56,92,5228,1834,500.0,3,29
48652,1,0,2.6,41,89,78,5228,1510,600.0,3,29
48653,1,0,3.8,99,89,78,512,2018,450.0,3,29
48654,0,0,,0,89,78,5228,273,250.0,3,29
48655,0,0,,0,9,78,5228,2381,120.0,3,29
48656,1,0,,0,85,78,5228,225,400.0,3,29
48657,1,0,,0,89,78,5228,304,400.0,3,29
48658,0,0,3.2,6,9,78,5228,388,200.0,3,29
48659,1,0,,0,89,40,5228,1174,400.0,3,29
48660,1,0,,0,89,40,5228,1445,300.0,3,29
48661,1,0,,0,89,92,5228,330,250.0,3,29
48662,1,0,3.5,131,89,27,980,389,800.0,3,29
48663,0,0,3.0,13,89,78,5228,388,200.0,3,29
48664,1,1,4.5,756,89,23,3822,11,900.0,4,29
48665,1,0,4.3,590,89,19,722,727,550.0,4,29
48666,1,1,4.2,816,89,2,3823,261,600.0,4,29
48667,1,0,4.5,187,89,53,2341,1449,400.0,4,29
48668,0,0,4.6,1822,89,40,830,1153,400.0,4,29
48669,1,0,4.3,549,89,43,627,1448,500.0,4,29
48670,1,0,3.7,30,89,27,5228,2478,500.0,4,29
48671,1,0,4.3,390,89,43,961,1169,700.0,4,29
48672,1,0,4.0,39,89,0,1774,273,150.0,4,29
48673,1,0,4.4,1061,89,39,2402,1412,500.0,4,29
48674,1,0,4.3,512,89,40,1317,1449,400.0,4,29
48675,1,0,3.1,186,89,46,5145,1165,600.0,4,29
48676,1,1,3.9,548,89,76,3812,1348,1.5,4,29
48677,1,0,4.2,372,89,53,1911,264,450.0,4,29
48678,1,0,3.9,51,89,90,5228,1699,400.0,4,29
48679,1,0,4.0,181,89,0,1305,263,500.0,4,29
48680,1,0,3.7,69,89,40,4895,1449,450.0,4,29
48681,0,0,4.0,80,89,78,4232,331,,4,29
48682,1,0,2.9,79,89,53,4969,341,400.0,4,29
48683,0,0,4.1,42,89,0,5228,263,400.0,4,29
48684,1,0,4.0,25,89,19,5228,557,750.0,4,29
48685,0,0,4.1,395,89,27,3945,1379,1.0,4,29
48686,0,0,4.0,92,89,40,3432,1449,200.0,4,29
48687,1,0,4.1,58,89,40,5049,1178,300.0,4,29
48688,1,0,4.0,132,89,40,1913,1159,300.0,4,29
48689,0,0,3.7,29,89,88,5228,1686,250.0,4,29
48690,0,0,3.8,25,89,19,5228,641,800.0,4,29
48691,0,0,3.8,72,89,78,27,1699,150.0,4,29
48692,1,0,3.9,73,89,14,5228,354,200.0,4,29
48693,1,0,3.9,145,89,40,1650,1178,800.0,4,29
48694,0,0,4.0,35,89,0,3312,254,250.0,4,29
48695,0,0,,0,89,53,5228,1153,300.0,4,29
48696,1,0,3.9,40,89,39,956,263,500.0,4,29
48697,1,0,4.0,422,89,27,3899,1204,1.5,4,29
48698,0,0,4.0,24,89,40,5228,1153,500.0,4,29
48699,0,0,3.9,35,89,19,5228,675,700.0,4,29
48700,1,0,2.9,30,89,78,5228,2091,500.0,4,29
48701,0,0,3.9,23,89,78,5228,1215,250.0,4,29
48702,1,0,,0,89,92,5228,1153,500.0,4,29
48703,1,0,3.8,124,89,2,3704,266,400.0,4,29
48704,0,0,3.9,299,89,46,3596,1153,600.0,4,29
48705,1,0,3.6,19,89,40,5228,1442,400.0,4,29
48706,1,0,3.8,38,89,0,4430,254,400.0,4,29
48707,1,0,3.6,17,89,40,5228,263,400.0,4,29
48708,1,0,3.7,24,89,88,5228,1692,200.0,4,29
48709,1,0,,0,89,40,5228,1442,150.0,4,29
48710,1,0,3.2,10,89,0,5228,263,450.0,4,29
48711,1,0,4.0,17,89,40,5228,1181,400.0,4,29
48712,0,0,3.9,58,89,2,1683,258,400.0,4,29
48713,0,0,3.2,5,89,40,5228,1449,200.0,4,29
48714,1,0,3.6,16,89,40,5228,1153,300.0,4,29
48715,1,0,3.0,56,89,90,5228,1694,200.0,4,29
48716,1,0,3.1,39,89,45,4985,1443,200.0,4,29
48717,0,0,,0,89,93,5228,254,200.0,4,29
48718,1,0,3.2,5,89,0,5228,254,150.0,4,29
48719,1,0,3.3,6,89,88,5228,1699,500.0,4,29
48720,1,0,3.4,8,89,0,5228,1155,450.0,4,29
48721,1,0,,0,89,0,5228,254,250.0,4,29
48722,0,0,2.9,31,89,90,5228,1699,200.0,4,29
48723,0,0,,0,89,0,5228,254,400.0,4,29
48724,0,0,,0,89,40,5228,1153,400.0,4,29
48725,1,0,3.2,4,89,59,5228,1442,150.0,4,29
48726,0,0,,0,89,40,5228,1178,150.0,4,29
48727,0,0,,0,89,40,5228,1442,200.0,4,29
48728,1,0,3.6,32,89,0,5228,1155,400.0,4,29
48729,1,0,3.4,21,89,0,5228,263,300.0,4,29
48730,0,0,,0,89,0,5228,263,500.0,4,29
48731,0,0,3.7,56,89,46,5228,1155,1.0,4,29
48732,0,0,3.6,14,89,40,5228,1153,500.0,4,29
48733,0,0,3.9,71,89,40,5140,1449,250.0,4,29
48734,0,0,,0,89,88,5228,1689,100.0,4,29
48735,0,0,,0,89,0,5228,280,600.0,4,29
48736,0,0,,0,89,0,5228,263,500.0,4,29
48737,0,0,,0,89,40,5228,1449,300.0,4,29
48738,0,0,,0,89,0,5228,254,700.0,4,29
48739,0,0,,0,89,0,5228,254,250.0,4,29
48740,0,0,,0,89,0,5228,263,500.0,4,29
48741,0,0,,0,17,39,5228,263,400.0,4,29
48742,0,0,,0,89,88,5228,1689,300.0,4,29
48743,0,0,,0,89,19,5228,685,900.0,4,29
48744,0,0,,0,89,72,5228,1153,500.0,4,29
48745,1,0,,0,89,0,5228,263,400.0,4,29
48746,1,0,,0,89,0,5228,263,600.0,4,29
48747,1,0,,0,89,6,5228,273,200.0,4,29
48748,1,0,,0,89,40,5228,1174,400.0,4,29
48749,1,0,,0,89,40,5228,1445,300.0,4,29
48750,0,0,,0,89,0,5228,263,500.0,4,29
48751,0,0,3.8,54,89,40,5228,1153,150.0,4,29
48752,0,0,,0,89,90,5228,1699,300.0,4,29
48753,1,0,3.3,6,89,88,5228,1686,300.0,4,29
48754,0,0,3.4,6,89,56,5228,1178,400.0,4,29
48755,0,0,3.3,4,89,92,5228,263,600.0,4,29
48756,0,0,3.4,6,89,92,5228,1155,250.0,4,29
48757,0,0,,0,89,40,5228,1449,400.0,4,29
48758,0,0,3.4,7,89,91,5228,1153,400.0,4,29
48759,0,0,3.4,14,89,40,5228,1155,400.0,4,29
48760,0,0,3.2,4,89,40,5228,1449,200.0,4,29
48761,0,0,,0,89,92,5228,1153,300.0,4,29
48762,1,0,3.2,6,89,0,5228,263,500.0,4,29
48763,0,0,3.8,40,89,39,1782,1153,300.0,4,29
48764,0,0,3.5,13,89,56,5228,1178,300.0,4,29
48765,1,0,4.1,180,26,3,445,263,300.0,4,29
48766,1,0,4.1,126,26,0,1962,263,500.0,4,29
48767,1,0,3.7,24,26,0,5228,263,600.0,4,29
48768,0,0,3.4,7,26,14,5228,377,200.0,4,29
48769,1,0,3.4,6,56,0,5228,263,500.0,4,29
48770,0,0,,0,6,20,5228,257,1.0,4,29
48771,0,0,,0,56,0,5228,263,300.0,4,29
48772,1,1,3.9,578,89,61,3616,1023,1.0,5,29
48773,0,1,4.4,383,89,27,860,1984,2.0,5,29
48774,0,1,4.5,523,89,49,5097,999,2.5,5,29
48775,0,1,4.7,7064,89,71,5196,1041,2.4,5,29
48776,0,0,4.6,5954,89,71,2490,46,2.5,5,29
48777,0,1,4.5,2745,89,71,1761,1083,1.6,5,29
48778,0,1,4.8,3009,89,27,3107,1210,1.6,5,29
48779,0,1,4.9,3004,89,27,3885,220,1.4,5,29
48780,0,1,4.4,2131,89,27,3413,2010,1.6,5,29
48781,0,0,4.6,478,89,27,1478,2381,1.7,5,29
48782,0,1,4.3,2283,89,77,5191,1000,1.7,5,29
48783,1,1,4.4,1980,89,71,207,1085,1.7,5,29
48784,1,1,4.0,2856,89,28,1219,1744,1.1,5,29
48785,1,0,4.8,654,89,27,2536,1761,2.0,5,29
48786,0,1,4.1,564,89,28,2905,2045,1.0,5,29
48787,0,1,4.4,2073,89,27,3013,1761,1.5,5,29
48788,0,1,4.1,821,89,11,2731,1346,1.9,5,29
48789,0,1,4.2,320,89,73,4893,202,1.5,5,29
48790,1,0,4.2,489,89,32,231,1761,1.6,5,29
48791,0,1,4.2,156,89,10,1867,35,1.8,5,29
48792,0,0,4.1,456,89,27,206,1761,1.8,5,29
48793,1,1,4.7,1562,89,27,2462,792,1.7,5,29
48794,1,1,4.1,137,89,8,1536,1114,1.2,5,29
48795,1,0,4.1,2773,89,73,1467,43,1.5,5,29
48796,1,0,4.7,277,89,27,4101,2586,2.0,5,29
48797,1,1,4.0,1116,89,27,79,1501,1.0,5,29
48798,1,0,4.7,292,89,27,2885,1704,1.5,5,29
48799,1,1,4.5,756,89,23,3822,11,900.0,5,29
48800,1,0,4.3,590,89,19,722,727,550.0,5,29
48801,1,1,4.2,1113,89,77,180,517,1.6,5,29
48802,0,1,4.1,833,89,49,4125,1765,2.5,5,29
48803,1,0,3.7,856,89,27,3359,65,650.0,5,29
48804,1,0,4.0,277,89,27,3051,1430,800.0,5,29
48805,0,0,4.2,3021,89,27,3527,1761,800.0,5,29
48806,1,0,4.0,1633,89,27,3970,480,800.0,5,29
48807,0,1,4.3,1776,89,33,187,1196,1.7,5,29
48808,1,0,4.6,4957,89,27,4899,52,1.4,5,29
48809,1,1,4.4,908,89,27,3228,1643,1.0,5,29
48810,1,1,4.4,1313,89,28,826,217,1.8,5,29
48811,0,0,3.9,51,89,27,1534,1662,2.0,5,29
48812,1,1,4.3,476,89,29,2864,1998,1.4,5,29
48813,1,1,4.2,482,89,27,4103,2273,800.0,5,29
48814,1,1,4.1,982,89,27,2103,326,750.0,5,29
48815,1,1,4.3,654,89,27,3615,1072,1.5,5,29
48816,0,1,4.3,400,89,27,2548,236,2.0,5,29
48817,1,1,4.4,2382,89,27,1344,1777,700.0,5,29
48818,1,1,4.6,595,89,27,2193,1,1.0,5,29
48819,1,0,3.9,514,89,27,3295,950,850.0,5,29
48820,0,0,3.9,74,89,28,1826,2183,1.2,5,29
48821,1,0,3.8,63,89,27,4099,1622,900.0,5,29
48822,1,1,4.0,1070,89,27,1770,868,1.4,5,29
48823,1,0,4.2,938,89,27,2851,1640,700.0,5,29
48824,1,1,4.0,1688,89,27,1026,484,800.0,5,29
48825,1,1,4.1,1218,89,73,1430,187,1.2,5,29
48826,0,1,4.1,1003,89,10,2879,1115,1.5,5,29
48827,1,0,4.0,438,89,27,4072,389,750.0,5,29
48828,0,1,4.0,328,89,27,4370,1093,1.7,5,29
48829,0,1,3.9,268,89,27,3820,2387,2.0,5,29
48830,1,0,3.8,433,89,27,2585,436,800.0,5,29
48831,1,0,3.8,247,89,27,393,117,550.0,5,29
48832,1,1,4.1,673,89,73,1594,1370,1.4,5,29
48833,0,1,3.9,327,89,49,4304,1978,2.0,5,29
48834,1,1,4.2,84,89,27,3320,1761,1.5,5,29
48835,1,1,4.1,869,89,29,2739,736,900.0,5,29
48836,1,0,4.3,782,89,27,4696,933,1.1,5,29
48837,1,1,4.0,364,89,27,2492,1601,700.0,5,29
48838,0,1,4.3,246,89,27,2662,193,2.5,5,29
48839,1,1,3.7,837,89,29,4331,1551,1.1,5,29
48840,1,1,3.9,902,89,27,1827,2275,900.0,5,29
48841,0,0,3.7,560,89,27,2766,2381,400.0,5,29
48842,1,0,4.2,523,89,27,3020,1565,1.0,5,29
48843,1,0,3.7,30,89,27,5228,2478,500.0,5,29
48844,0,1,4.3,267,89,49,4992,1517,3.0,5,29
48845,1,0,4.0,485,89,27,4934,1436,1.0,5,29
48846,1,0,4.0,112,89,27,259,63,700.0,5,29
48847,1,0,4.0,143,89,27,322,2026,800.0,5,29
48848,0,0,4.0,1094,89,8,1436,1347,1.45,5,29
48849,0,0,2.7,165,89,78,1127,1834,300.0,5,29
48850,0,1,4.2,519,89,29,1418,893,2.0,5,29
48851,1,0,3.9,770,89,27,3199,394,800.0,5,29
48852,1,1,4.2,584,89,27,2475,2070,1.0,5,29
48853,1,1,4.1,1755,89,27,822,1525,1.4,5,29
48854,0,0,3.9,141,89,27,2531,2474,700.0,5,29
48855,1,1,4.4,2110,89,29,2730,2246,600.0,5,29
48856,1,1,3.9,1140,89,27,986,175,750.0,5,29
48857,1,1,3.9,548,89,76,3812,1348,1.5,5,29
48858,0,1,4.0,189,89,33,3811,2117,1.5,5,29
48859,0,1,4.0,292,89,27,1222,990,1.5,5,29
48860,0,0,4.2,843,89,19,174,719,1.0,5,29
48861,1,0,4.0,21,89,23,5228,641,600.0,5,29
48862,1,0,3.6,378,89,27,1025,470,700.0,5,29
48863,0,1,3.7,138,89,49,1079,2144,2.0,5,29
48864,1,0,3.8,515,89,27,1870,880,900.0,5,29
48865,0,1,4.0,89,89,49,3711,1467,2.5,5,29
48866,0,0,3.3,9,89,27,5228,54,800.0,5,29
48867,1,0,,0,89,93,5228,1870,900.0,5,29
48868,1,1,3.9,487,89,27,3136,2080,800.0,5,29
48869,1,0,3.5,16,89,78,5228,464,500.0,5,29
48870,1,0,3.9,168,89,27,4201,1743,600.0,5,29
48871,1,1,3.9,1636,89,29,712,2532,900.0,5,29
48872,0,0,3.7,228,89,60,2738,1093,2.1,5,29
48873,1,0,3.5,395,89,27,4075,470,800.0,5,29
48874,1,0,3.6,205,89,78,799,880,400.0,5,29
48875,0,1,3.9,104,89,27,4398,1761,1.2,5,29
48876,0,1,2.9,268,89,27,34,1761,600.0,5,29
48877,1,1,4.1,93,89,27,4998,1802,1.2,5,29
48878,0,1,3.5,185,89,27,4386,1990,800.0,5,29
48879,1,0,4.1,142,89,19,4490,557,700.0,5,29
48880,1,0,3.4,7,89,27,5228,1834,600.0,5,29
48881,0,0,4.1,395,89,27,3945,1379,1.0,5,29
48882,0,1,4.1,1140,89,27,3612,1204,1.5,5,29
48883,0,0,3.7,115,89,27,386,1834,600.0,5,29
48884,1,0,3.8,136,89,27,5228,56,700.0,5,29
48885,1,0,4.0,160,89,27,5228,2474,500.0,5,29
48886,1,0,3.6,30,89,27,5228,1834,400.0,5,29
48887,0,1,4.0,244,89,49,1837,2066,3.0,5,29
48888,1,0,3.1,62,89,65,980,69,300.0,5,29
48889,1,0,3.9,160,89,27,2767,2476,300.0,5,29
48890,0,0,3.9,104,89,19,2006,557,350.0,5,29
48891,0,0,3.7,39,89,27,5228,2259,750.0,5,29
48892,0,0,3.8,25,89,19,5228,641,800.0,5,29
48893,1,0,2.5,544,89,27,1708,2491,400.0,5,29
48894,1,0,2.9,550,89,27,2470,1574,500.0,5,29
48895,1,0,,0,89,27,5228,2381,400.0,5,29
48896,1,0,3.5,131,89,27,980,389,800.0,5,29
48897,1,0,3.1,127,89,27,5228,887,550.0,5,29
48898,1,0,3.8,63,89,27,765,2080,800.0,5,29
48899,1,0,3.6,197,89,27,3396,1837,700.0,5,29
48900,0,1,3.7,95,89,60,4978,1346,1.7,5,29
48901,1,0,2.9,225,89,27,4822,167,750.0,5,29
48902,1,0,,0,89,27,5228,1857,500.0,5,29
48903,1,0,2.8,32,89,78,63,2486,400.0,5,29
48904,1,1,3.8,128,89,10,179,2000,1.2,5,29
48905,0,0,3.5,45,89,27,5228,166,700.0,5,29
48906,1,0,3.5,181,89,27,791,1857,500.0,5,29
48907,1,0,3.8,45,89,27,5228,2080,750.0,5,29
48908,1,0,3.9,41,89,27,4425,211,2.0,5,29
48909,0,0,3.9,35,89,19,5228,675,700.0,5,29
48910,0,0,3.6,21,89,27,5228,35,650.0,5,29
48911,0,0,,0,89,27,5228,2381,700.0,5,29
48912,0,0,2.9,16,89,27,5228,1834,700.0,5,29
48913,0,0,3.9,50,89,78,2067,302,350.0,5,29
48914,1,0,3.1,8,89,27,5228,96,550.0,5,29
48915,0,0,3.6,64,89,27,2669,1500,1.5,5,29
48916,1,0,3.3,7,89,78,5228,1761,400.0,5,29
48917,1,0,3.3,8,89,17,5228,343,500.0,5,29
48918,1,0,3.2,145,89,27,2387,1857,600.0,5,29
48919,0,0,3.7,27,89,73,5228,1976,1.2,5,29
48920,0,0,3.8,26,89,60,5228,1971,2.0,5,29
48921,1,0,4.0,743,89,27,2128,978,750.0,5,29
48922,0,0,3.9,77,89,50,4300,1346,2.0,5,29
48923,1,0,3.7,95,89,78,3569,1969,400.0,5,29
48924,0,1,4.1,78,89,49,528,1008,3.0,5,29
48925,0,0,3.5,11,89,27,5228,1872,800.0,5,29
48926,0,0,3.6,14,89,27,5228,465,450.0,5,29
48927,1,0,3.6,45,89,19,4469,557,650.0,5,29
48928,0,0,3.6,59,89,27,5228,425,800.0,5,29
48929,1,0,3.5,31,89,27,796,1761,500.0,5,29
48930,1,0,2.9,25,89,78,5228,2012,400.0,5,29
48931,1,0,3.2,202,89,93,5228,1808,400.0,5,29
48932,1,0,2.6,382,89,27,1158,1858,800.0,5,29
48933,0,1,3.8,118,89,27,412,2004,1.9,5,29
48934,0,1,3.9,21,89,60,5228,1346,1.5,5,29
48935,0,0,3.2,167,89,27,352,1761,450.0,5,29
48936,0,0,3.6,19,89,60,5228,1984,1.3,5,29
48937,0,0,3.5,40,89,27,5228,1834,800.0,5,29
48938,0,0,2.8,161,89,28,4382,825,1.2,5,29
48939,0,0,3.2,7,89,78,5228,1834,400.0,5,29
48940,1,0,4.0,208,89,27,3621,2252,750.0,5,29
48941,1,0,3.3,379,89,27,806,2082,1.0,5,29
48942,0,0,3.6,171,89,27,3644,1102,800.0,5,29
48943,0,1,3.9,276,89,27,4124,1504,2.0,5,29
48944,0,0,,0,89,27,5228,2091,600.0,5,29
48945,1,0,3.7,355,89,27,1243,1802,700.0,5,29
48946,0,1,3.0,83,89,27,4073,2381,1.2,5,29
48947,0,0,4.0,69,89,27,4612,903,600.0,5,29
48948,0,0,3.0,32,89,27,5228,1101,1.0,5,29
48949,0,0,3.6,14,17,58,5228,1127,400.0,5,29
48950,0,0,,0,89,27,5228,95,550.0,5,29
48951,1,0,3.8,282,89,27,3009,2080,700.0,5,29
48952,0,0,3.0,17,89,27,5228,792,800.0,5,29
48953,1,0,3.0,56,89,90,5228,1694,200.0,5,29
48954,0,0,3.6,39,89,78,919,2211,400.0,5,29
48955,1,0,3.0,19,89,27,5228,501,750.0,5,29
48956,1,0,3.3,4,89,53,5228,792,300.0,5,29
48957,1,0,2.7,18,89,27,5228,1841,600.0,5,29
48958,0,1,3.8,67,89,49,5228,1984,2.7,5,29
48959,0,0,3.7,34,89,28,5228,1976,800.0,5,29
48960,1,0,,0,89,65,5228,107,400.0,5,29
48961,0,0,,0,89,8,5228,1346,900.0,5,29
48962,0,0,,0,89,78,5228,792,400.0,5,29
48963,0,0,,0,89,27,5228,2381,500.0,5,29
48964,0,0,3.7,18,89,19,5228,609,250.0,5,29
48965,0,0,2.9,31,89,90,5228,1699,200.0,5,29
48966,0,0,3.5,7,89,59,5228,1321,150.0,5,29
48967,0,0,3.0,17,89,65,5228,2382,200.0,5,29
48968,0,0,,0,89,27,5228,2136,1.2,5,29
48969,0,0,,0,89,27,5228,2414,,5,29
48970,0,0,,0,17,58,5228,1215,350.0,5,29
48971,0,0,,0,89,27,5228,1857,500.0,5,29
48972,1,0,3.2,8,89,59,5228,1215,400.0,5,29
48973,0,0,3.1,14,89,19,5228,557,550.0,5,29
48974,1,0,3.7,71,89,27,5228,465,600.0,5,29
48975,0,0,3.3,12,89,59,5228,550,400.0,5,29
48976,1,0,3.2,31,89,78,5228,1761,350.0,5,29
48977,1,0,,0,89,92,5228,1802,500.0,5,29
48978,0,0,2.8,36,89,27,1236,1079,700.0,5,29
48979,0,1,3.7,64,89,60,3797,1346,1.8,5,29
48980,1,1,3.6,32,89,27,5228,2474,450.0,5,29
48981,1,0,3.6,20,89,78,5228,1761,400.0,5,29
48982,0,0,3.5,14,89,27,5228,880,600.0,5,29
48983,0,0,2.6,76,89,27,2277,1761,,5,29
48984,0,0,3.6,27,89,8,5228,977,1.5,5,29
48985,0,0,3.9,89,89,19,4455,637,700.0,5,29
48986,0,0,3.5,12,89,19,5228,557,650.0,5,29
48987,0,0,4.0,146,89,27,4976,2619,700.0,5,29
48988,0,0,,0,89,59,5228,2121,200.0,5,29
48989,0,0,,0,89,17,5228,370,100.0,5,29
48990,0,0,,0,89,27,5228,1834,550.0,5,29
48991,0,0,,0,89,65,5228,1565,200.0,5,29
48992,0,0,3.4,5,89,27,5228,2602,500.0,5,29
48993,1,0,4.1,196,89,17,2746,352,250.0,5,29
48994,1,0,3.5,11,89,34,5228,2052,300.0,5,29
48995,1,0,,0,89,27,5228,95,600.0,5,29
48996,0,0,3.1,71,89,27,2401,92,700.0,5,29
48997,0,0,3.8,43,89,60,5228,1872,800.0,5,29
48998,0,0,3.7,32,89,60,5228,1346,2.0,5,29
48999,0,0,3.5,20,89,27,5228,2179,550.0,5,29
49000,0,0,3.3,4,89,65,5228,2381,200.0,5,29
49001,0,0,3.5,9,89,27,5228,1093,1.0,5,29
49002,0,0,3.2,4,89,27,5228,1761,500.0,5,29
49003,0,0,3.0,5,89,27,5228,1834,500.0,5,29
49004,0,0,,0,89,8,5228,1346,600.0,5,29
49005,0,0,3.3,10,89,59,5228,389,550.0,5,29
49006,0,0,3.2,4,89,27,5228,2381,,5,29
49007,0,0,2.9,25,89,78,5228,2404,450.0,5,29
49008,0,0,3.7,51,89,27,411,977,600.0,5,29
49009,0,0,2.9,24,89,19,5228,557,150.0,5,29
49010,0,0,2.9,51,89,27,3279,1888,600.0,5,29
49011,0,0,3.6,79,89,27,1882,318,800.0,5,29
49012,1,0,3.4,10,89,48,5228,1761,250.0,5,29
49013,0,0,3.3,6,89,48,5228,880,450.0,5,29
49014,0,0,3.8,45,89,17,2235,343,150.0,5,29
49015,0,0,,0,89,27,5228,461,600.0,5,29
49016,0,0,3.2,4,89,92,5228,484,600.0,5,29
49017,0,0,3.4,7,89,27,5228,1761,600.0,5,29
49018,0,0,3.3,9,89,78,5228,792,400.0,5,29
49019,0,0,3.4,6,89,27,5228,1951,800.0,5,29
49020,0,0,3.4,16,89,53,5228,2236,500.0,5,29
49021,0,0,3.4,7,89,27,5228,2136,800.0,5,29
49022,0,0,3.5,8,89,49,5228,977,2.4,5,29
49023,0,0,3.4,16,89,27,5228,880,1.3,5,29
49024,1,0,3.1,134,89,27,2713,792,650.0,5,29
49025,1,0,3.8,201,89,27,3192,96,550.0,5,29
49026,0,0,3.3,7,89,14,5228,359,250.0,5,29
49027,0,0,3.2,5,89,65,5228,1565,250.0,5,29
49028,0,0,3.1,7,89,27,5228,30,1.0,5,29
49029,0,0,,0,89,93,5228,2136,500.0,5,29
49030,0,0,3.5,14,89,78,5228,1834,300.0,5,29
49031,0,0,,0,89,27,5228,2152,500.0,5,29
49032,0,0,3.4,8,89,88,5228,1699,200.0,5,29
49033,0,0,,0,89,27,5228,899,600.0,5,29
49034,0,0,3.3,10,89,78,5228,2431,400.0,5,29
49035,0,0,,0,89,27,5228,2449,600.0,5,29
49036,0,0,3.5,20,89,60,5228,1346,1.5,5,29
49037,0,1,3.5,54,89,27,421,1954,1.1,5,29
49038,1,0,,0,89,93,5228,479,400.0,5,29
49039,1,0,3.0,7,89,27,5228,1761,600.0,5,29
49040,0,1,4.1,79,89,27,2096,1662,1.6,5,29
49041,1,0,3.0,38,89,19,5228,620,700.0,5,29
49042,1,0,4.0,210,89,27,3190,956,900.0,5,29
49043,1,0,3.7,51,89,27,5228,1925,500.0,5,29
49044,0,0,3.5,21,89,27,5228,1572,600.0,5,29
49045,1,0,2.5,129,89,27,1112,1843,500.0,5,29
49046,0,0,4.5,504,89,78,842,1761,350.0,5,29
49047,1,0,4.3,634,89,53,1053,388,450.0,5,29
49048,1,0,4.3,549,89,43,627,1448,500.0,5,29
49049,1,0,4.0,155,89,78,2546,2080,600.0,5,29
49050,1,0,4.3,390,89,43,961,1169,700.0,5,29
49051,1,0,3.8,20,89,53,5228,971,700.0,5,29
49052,1,0,4.0,1972,89,78,718,536,600.0,5,29
49053,0,0,3.9,116,89,78,468,535,500.0,5,29
49054,1,0,3.6,43,89,78,1375,1761,200.0,5,29
49055,1,0,3.6,17,89,78,5228,404,500.0,5,29
49056,1,0,3.1,186,89,46,5145,1165,600.0,5,29
49057,1,0,3.6,23,89,78,5228,1761,450.0,5,29
49058,1,0,3.4,47,89,78,5228,2147,250.0,5,29
49059,1,0,3.8,210,89,78,160,1578,350.0,5,29
49060,0,0,3.9,346,89,53,1328,2618,400.0,5,29
49061,1,0,3.9,197,89,78,4457,1834,300.0,5,29
49062,1,0,3.9,119,89,78,3085,911,350.0,5,29
49063,1,0,3.9,152,89,78,4784,1680,600.0,5,29
49064,1,0,4.0,33,89,78,5228,1422,500.0,5,29
49065,1,0,3.0,176,89,78,2545,1808,400.0,5,29
49066,1,0,3.3,7,89,78,5228,1565,300.0,5,29
49067,0,0,3.7,19,89,78,5228,2575,200.0,5,29
49068,1,0,3.7,55,89,78,5228,107,300.0,5,29
49069,1,0,4.0,184,89,78,4203,1817,500.0,5,29
49070,1,1,3.8,88,89,78,2797,2482,300.0,5,29
49071,1,0,3.9,176,89,78,4172,1761,350.0,5,29
49072,1,0,3.7,92,89,78,3354,409,400.0,5,29
49073,1,0,3.7,34,89,78,5228,1315,300.0,5,29
49074,1,0,3.6,24,89,78,5228,2469,300.0,5,29
49075,1,0,3.9,45,89,39,3374,470,300.0,5,29
49076,1,0,3.5,11,89,78,5228,2201,300.0,5,29
